lesson_number,domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster,database_name,schema_name,table_name,full_table_name,table_class,data_classification,storage_role,target_postgres_version,connector_scope,replication_slot_strategy,proposed_cdc_enabled,effective_cdc_mode,proposed_kafka_topic,effective_kafka_topic,bronze_target,silver_target,gold_target,implementation_status,policy_reason
412,22,refund,refund-platform,svc-0212,refund-02,team-022,pg-cluster-513,refund_svc_02,refund,snapshot_refund,refund_svc_02.refund.snapshot_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.snapshot_refund,fk.pg.cdc.refund.snapshot_refund,bronze.refund_snapshot_refund,silver.refund_snapshot_refund,gold.refund_snapshot_metrics,PLANNED,Internal table approved for full CDC.
412,22,refund,refund-platform,svc-0212,refund-02,team-022,pg-cluster-514,refund_svc_02,refund,transaction_refund,refund_svc_02.refund.transaction_refund,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.transaction_refund,fk.pg.cdc.refund.transaction_refund,bronze.refund_transaction_refund,silver.refund_transaction_refund,gold.refund_transaction_metrics,PLANNED,Internal table approved for full CDC.
413,22,refund,refund-platform,svc-0213,refund-03,team-022,pg-cluster-521,refund_svc_03,refund,adjustment_refund,refund_svc_03.refund.adjustment_refund,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.adjustment_refund,fk.pg.cdc.refund.adjustment_refund,bronze.refund_adjustment_refund,silver.refund_adjustment_refund,gold.refund_adjustment_metrics,PLANNED,Internal table approved for full CDC.
413,22,refund,refund-platform,svc-0213,refund-03,team-022,pg-cluster-528,refund_svc_03,refund,campaign_refund,refund_svc_03.refund.campaign_refund,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.campaign_refund,fk.pg.cdc.refund.campaign_refund,bronze.refund_campaign_refund,silver.refund_campaign_refund,gold.refund_campaign_metrics,PLANNED,Internal table approved for full CDC.
413,22,refund,refund-platform,svc-0213,refund-03,team-022,pg-cluster-522,refund_svc_03,refund,configuration_refund,refund_svc_03.refund.configuration_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.configuration_refund,fk.pg.cdc.refund.configuration_refund,bronze.refund_configuration_refund,silver.refund_configuration_refund,gold.refund_configuration_metrics,PLANNED,Internal table approved for full CDC.
413,22,refund,refund-platform,svc-0213,refund-03,team-022,pg-cluster-524,refund_svc_03,refund,document_refund,refund_svc_03.refund.document_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.document_refund,fk.pg.cdc.refund.document_refund,bronze.refund_document_refund,silver.refund_document_refund,gold.refund_document_metrics,PLANNED,Internal table approved for full CDC.
413,22,refund,refund-platform,svc-0213,refund-03,team-022,pg-cluster-525,refund_svc_03,refund,metric_refund,refund_svc_03.refund.metric_refund,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.metric_refund,fk.pg.cdc.refund.metric_refund,bronze.refund_metric_refund,silver.refund_metric_refund,gold.refund_metric_metrics,PLANNED,Internal table approved for full CDC.
413,22,refund,refund-platform,svc-0213,refund-03,team-022,pg-cluster-529,refund_svc_03,refund,offer_refund,refund_svc_03.refund.offer_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.offer_refund,fk.pg.cdc.refund.offer_refund,bronze.refund_offer_refund,silver.refund_offer_refund,gold.refund_offer_metrics,PLANNED,Internal table approved for full CDC.
413,22,refund,refund-platform,svc-0213,refund-03,team-022,pg-cluster-523,refund_svc_03,refund,policy_refund,refund_svc_03.refund.policy_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.policy_refund,fk.pg.cdc.refund.policy_refund,bronze.refund_policy_refund,silver.refund_policy_refund,gold.refund_policy_metrics,PLANNED,Internal table approved for full CDC.
413,22,refund,refund-platform,svc-0213,refund-03,team-022,pg-cluster-530,refund_svc_03,refund,redemption_refund,refund_svc_03.refund.redemption_refund,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.redemption_refund,fk.pg.cdc.refund.redemption_refund,bronze.refund_redemption_refund,silver.refund_redemption_refund,gold.refund_redemption_metrics,PLANNED,Internal table approved for full CDC.
413,22,refund,refund-platform,svc-0213,refund-03,team-022,pg-cluster-526,refund_svc_03,refund,score_refund,refund_svc_03.refund.score_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.score_refund,fk.pg.cdc.refund.score_refund,bronze.refund_score_refund,silver.refund_score_refund,gold.refund_score_metrics,PLANNED,Internal table approved for full CDC.
413,22,refund,refund-platform,svc-0213,refund-03,team-022,pg-cluster-527,refund_svc_03,refund,segment_refund,refund_svc_03.refund.segment_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.segment_refund,fk.pg.cdc.refund.segment_refund,bronze.refund_segment_refund,silver.refund_segment_refund,gold.refund_segment_metrics,PLANNED,Internal table approved for full CDC.
414,22,refund,refund-platform,svc-0214,refund-04,team-022,pg-cluster-532,refund_svc_04,refund,balance_refund,refund_svc_04.refund.balance_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.balance_refund,fk.pg.cdc.refund.balance_refund,bronze.refund_balance_refund,silver.refund_balance_refund,gold.refund_balance_metrics,PLANNED,Internal table approved for full CDC.
414,22,refund,refund-platform,svc-0214,refund-04,team-022,pg-cluster-535,refund_svc_04,refund,batch_refund,refund_svc_04.refund.batch_refund,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.batch_refund,fk.pg.cdc.refund.batch_refund,bronze.refund_batch_refund,silver.refund_batch_refund,gold.refund_batch_metrics,PLANNED,Internal table approved for full CDC.
414,22,refund,refund-platform,svc-0214,refund-04,team-022,pg-cluster-539,refund_svc_04,refund,checkpoint_refund,refund_svc_04.refund.checkpoint_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.checkpoint_refund,fk.pg.cdc.refund.checkpoint_refund,bronze.refund_checkpoint_refund,silver.refund_checkpoint_refund,gold.refund_checkpoint_metrics,PLANNED,Internal table approved for full CDC.
414,22,refund,refund-platform,svc-0214,refund-04,team-022,pg-cluster-540,refund_svc_04,refund,exception_refund,refund_svc_04.refund.exception_refund,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.exception_refund,fk.pg.cdc.refund.exception_refund,bronze.refund_exception_refund,silver.refund_exception_refund,gold.refund_exception_metrics,PLANNED,Internal table approved for full CDC.
414,22,refund,refund-platform,svc-0214,refund-04,team-022,pg-cluster-533,refund_svc_04,refund,invoice_refund,refund_svc_04.refund.invoice_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.invoice_refund,fk.pg.cdc.refund.invoice_refund,bronze.refund_invoice_refund,silver.refund_invoice_refund,gold.refund_invoice_metrics,PLANNED,Internal table approved for full CDC.
414,22,refund,refund-platform,svc-0214,refund-04,team-022,pg-cluster-536,refund_svc_04,refund,job_refund,refund_svc_04.refund.job_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.job_refund,fk.pg.cdc.refund.job_refund,bronze.refund_job_refund,silver.refund_job_refund,gold.refund_job_metrics,PLANNED,Internal table approved for full CDC.
414,22,refund,refund-platform,svc-0214,refund-04,team-022,pg-cluster-531,refund_svc_04,refund,ledger_refund,refund_svc_04.refund.ledger_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.ledger_refund,fk.pg.cdc.refund.ledger_refund,bronze.refund_ledger_refund,silver.refund_ledger_refund,gold.refund_ledger_metrics,PLANNED,Internal table approved for full CDC.
414,22,refund,refund-platform,svc-0214,refund-04,team-022,pg-cluster-534,refund_svc_04,refund,line_refund,refund_svc_04.refund.line_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.line_refund,fk.pg.cdc.refund.line_refund,bronze.refund_line_refund,silver.refund_line_refund,gold.refund_line_metrics,PLANNED,Internal table approved for full CDC.
414,22,refund,refund-platform,svc-0214,refund-04,team-022,pg-cluster-538,refund_svc_04,refund,run_refund,refund_svc_04.refund.run_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.run_refund,fk.pg.cdc.refund.run_refund,bronze.refund_run_refund,silver.refund_run_refund,gold.refund_run_metrics,PLANNED,Internal table approved for full CDC.
414,22,refund,refund-platform,svc-0214,refund-04,team-022,pg-cluster-537,refund_svc_04,refund,task_refund,refund_svc_04.refund.task_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.task_refund,fk.pg.cdc.refund.task_refund,bronze.refund_task_refund,silver.refund_task_refund,gold.refund_task_metrics,PLANNED,Internal table approved for full CDC.
415,22,refund,refund-platform,svc-0215,refund-05,team-022,pg-cluster-541,refund_svc_05,refund,alert_refund,refund_svc_05.refund.alert_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.alert_refund,fk.pg.cdc.refund.alert_refund,bronze.refund_alert_refund,silver.refund_alert_refund,gold.refund_alert_metrics,PLANNED,Internal table approved for full CDC.
415,22,refund,refund-platform,svc-0215,refund-05,team-022,pg-cluster-545,refund_svc_05,refund,approval_refund,refund_svc_05.refund.approval_refund,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.approval_refund,fk.pg.cdc.refund.approval_refund,bronze.refund_approval_refund,silver.refund_approval_refund,gold.refund_approval_metrics,PLANNED,Internal table approved for full CDC.
415,22,refund,refund-platform,svc-0215,refund-05,team-022,pg-cluster-546,refund_svc_05,refund,assignment_refund,refund_svc_05.refund.assignment_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.assignment_refund,fk.pg.cdc.refund.assignment_refund,bronze.refund_assignment_refund,silver.refund_assignment_refund,gold.refund_assignment_metrics,PLANNED,Internal table approved for full CDC.
415,22,refund,refund-platform,svc-0215,refund-05,team-022,pg-cluster-549,refund_svc_05,refund,availability_refund,refund_svc_05.refund.availability_refund,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.availability_refund,fk.pg.cdc.refund.availability_refund,bronze.refund_availability_refund,silver.refund_availability_refund,gold.refund_availability_metrics,PLANNED,Internal table approved for full CDC.
415,22,refund,refund-platform,svc-0215,refund-05,team-022,pg-cluster-548,refund_svc_05,refund,capacity_refund,refund_svc_05.refund.capacity_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.capacity_refund,fk.pg.cdc.refund.capacity_refund,bronze.refund_capacity_refund,silver.refund_capacity_refund,gold.refund_capacity_metrics,PLANNED,Internal table approved for full CDC.
415,22,refund,refund-platform,svc-0215,refund-05,team-022,pg-cluster-542,refund_svc_05,refund,case_refund,refund_svc_05.refund.case_refund,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.case_refund,fk.pg.cdc.refund.case_refund,bronze.refund_case_refund,silver.refund_case_refund,gold.refund_case_metrics,PLANNED,Internal table approved for full CDC.
415,22,refund,refund-platform,svc-0215,refund-05,team-022,pg-cluster-543,refund_svc_05,refund,decision_refund,refund_svc_05.refund.decision_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.decision_refund,fk.pg.cdc.refund.decision_refund,bronze.refund_decision_refund,silver.refund_decision_refund,gold.refund_decision_metrics,PLANNED,Internal table approved for full CDC.
415,22,refund,refund-platform,svc-0215,refund-05,team-022,pg-cluster-550,refund_svc_05,refund,forecast_refund,refund_svc_05.refund.forecast_refund,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.forecast_refund,fk.pg.cdc.refund.forecast_refund,bronze.refund_forecast_refund,silver.refund_forecast_refund,gold.refund_forecast_metrics,PLANNED,Internal table approved for full CDC.
415,22,refund,refund-platform,svc-0215,refund-05,team-022,pg-cluster-547,refund_svc_05,refund,schedule_refund,refund_svc_05.refund.schedule_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.schedule_refund,fk.pg.cdc.refund.schedule_refund,bronze.refund_schedule_refund,silver.refund_schedule_refund,gold.refund_schedule_metrics,PLANNED,Internal table approved for full CDC.
415,22,refund,refund-platform,svc-0215,refund-05,team-022,pg-cluster-544,refund_svc_05,refund,workflow_refund,refund_svc_05.refund.workflow_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.workflow_refund,fk.pg.cdc.refund.workflow_refund,bronze.refund_workflow_refund,silver.refund_workflow_refund,gold.refund_workflow_metrics,PLANNED,Internal table approved for full CDC.
416,22,refund,refund-platform,svc-0216,refund-06,team-022,pg-cluster-555,refund_svc_06,refund,attribute_refund,refund_svc_06.refund.attribute_refund,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.attribute_refund,fk.pg.cdc.refund.attribute_refund,bronze.refund_attribute_refund,silver.refund_attribute_refund,gold.refund_attribute_metrics,PLANNED,Internal table approved for full CDC.
416,22,refund,refund-platform,svc-0216,refund-06,team-022,pg-cluster-554,refund_svc_06,refund,category_refund,refund_svc_06.refund.category_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.category_refund,fk.pg.cdc.refund.category_refund,bronze.refund_category_refund,silver.refund_category_refund,gold.refund_category_metrics,PLANNED,Internal table approved for full CDC.
416,22,refund,refund-platform,svc-0216,refund-06,team-022,pg-cluster-558,refund_svc_06,refund,collection_refund,refund_svc_06.refund.collection_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.collection_refund,fk.pg.cdc.refund.collection_refund,bronze.refund_collection_refund,silver.refund_collection_refund,gold.refund_collection_metrics,PLANNED,Internal table approved for full CDC.
416,22,refund,refund-platform,svc-0216,refund-06,team-022,pg-cluster-557,refund_svc_06,refund,media_refund,refund_svc_06.refund.media_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.media_refund,fk.pg.cdc.refund.media_refund,bronze.refund_media_refund,silver.refund_media_refund,gold.refund_media_metrics,PLANNED,Internal table approved for full CDC.
416,22,refund,refund-platform,svc-0216,refund-06,team-022,pg-cluster-551,refund_svc_06,refund,plan_refund,refund_svc_06.refund.plan_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.plan_refund,fk.pg.cdc.refund.plan_refund,bronze.refund_plan_refund,silver.refund_plan_refund,gold.refund_plan_metrics,PLANNED,Internal table approved for full CDC.
416,22,refund,refund-platform,svc-0216,refund-06,team-022,pg-cluster-560,refund_svc_06,refund,ranking_refund,refund_svc_06.refund.ranking_refund,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.ranking_refund,fk.pg.cdc.refund.ranking_refund,bronze.refund_ranking_refund,silver.refund_ranking_refund,gold.refund_ranking_metrics,PLANNED,Internal table approved for full CDC.
416,22,refund,refund-platform,svc-0216,refund-06,team-022,pg-cluster-559,refund_svc_06,refund,relationship_refund,refund_svc_06.refund.relationship_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.relationship_refund,fk.pg.cdc.refund.relationship_refund,bronze.refund_relationship_refund,silver.refund_relationship_refund,gold.refund_relationship_metrics,PLANNED,Internal table approved for full CDC.
416,22,refund,refund-platform,svc-0216,refund-06,team-022,pg-cluster-552,refund_svc_06,refund,target_refund,refund_svc_06.refund.target_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.target_refund,fk.pg.cdc.refund.target_refund,bronze.refund_target_refund,silver.refund_target_refund,gold.refund_target_metrics,PLANNED,Internal table approved for full CDC.
416,22,refund,refund-platform,svc-0216,refund-06,team-022,pg-cluster-553,refund_svc_06,refund,threshold_refund,refund_svc_06.refund.threshold_refund,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.threshold_refund,fk.pg.cdc.refund.threshold_refund,bronze.refund_threshold_refund,silver.refund_threshold_refund,gold.refund_threshold_metrics,PLANNED,Internal table approved for full CDC.
416,22,refund,refund-platform,svc-0216,refund-06,team-022,pg-cluster-556,refund_svc_06,refund,variant_refund,refund_svc_06.refund.variant_refund,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.refund.variant_refund,fk.pg.cdc.refund.variant_refund,bronze.refund_variant_refund,silver.refund_variant_refund,gold.refund_variant_metrics,PLANNED,Internal table approved for full CDC.
