lesson_number,relationship_id,source_domain,source_service,source_cluster,source_database,source_schema,source_table,source_key,source_full_table,target_domain,target_service,target_cluster,target_database,target_schema,target_table,target_key,target_full_table,declared_relationship_type,cardinality,cross_cluster,declared_consistency_model,declared_sync_method,source_of_truth,event_topic,on_missing_reference,join_strategy,effective_implementation,enforcement_layer,effective_sync_method,kafka_required,dlq_topic,implementation_status,description
126,rel-000928,payment,payment-05,pg-cluster-650,payment_svc_05,payment,forecast_payment,forecast_id,payment_svc_05.payment.forecast_payment,settlement,settlement-08,pg-cluster-778,settlement_svc_08,settlement,settlement_master,settlement_id,settlement_svc_08.settlement.settlement_master,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.settlement_master,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.settlement_master.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000929,payment,payment-06,pg-cluster-657,payment_svc_06,payment,media_payment,media_id,payment_svc_06.payment.media_payment,settlement,settlement-09,pg-cluster-789,settlement_svc_09,settlement,return_settlement,return_id,settlement_svc_09.settlement.return_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.return_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.return_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000930,payment,payment-07,pg-cluster-664,payment_svc_07,payment,impression_payment,impression_id,payment_svc_07.payment.impression_payment,settlement,settlement-10,pg-cluster-800,settlement_svc_10,settlement,owner_settlement,owner_id,settlement_svc_10.settlement.owner_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.owner_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.owner_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000931,payment,payment-08,pg-cluster-671,payment_svc_08,payment,provider_payment,provider_id,payment_svc_08.payment.provider_payment,settlement,settlement-02,pg-cluster-711,settlement_svc_02,settlement,item_settlement,item_id,settlement_svc_02.settlement.item_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.item_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.item_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000932,payment,payment-08,pg-cluster-678,payment_svc_08,payment,settlement_payment,settlement_id,payment_svc_08.payment.settlement_payment,settlement,settlement-03,pg-cluster-722,settlement_svc_03,settlement,configuration_settlement,configuration_id,settlement_svc_03.settlement.configuration_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.configuration_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.configuration_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000933,payment,payment-09,pg-cluster-685,payment_svc_09,payment,stop_payment,stop_id,payment_svc_09.payment.stop_payment,settlement,settlement-04,pg-cluster-733,settlement_svc_04,settlement,invoice_settlement,invoice_id,settlement_svc_04.settlement.invoice_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.invoice_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.invoice_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000934,payment,payment-10,pg-cluster-692,payment_svc_10,payment,rating_payment,rating_id,payment_svc_10.payment.rating_payment,settlement,settlement-05,pg-cluster-744,settlement_svc_05,settlement,workflow_settlement,workflow_id,settlement_svc_05.settlement.workflow_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.workflow_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.workflow_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000935,payment,payment-10,pg-cluster-699,payment_svc_10,payment,location_payment,location_id,payment_svc_10.payment.location_payment,settlement,settlement-06,pg-cluster-755,settlement_svc_06,settlement,attribute_settlement,attribute_id,settlement_svc_06.settlement.attribute_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.attribute_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.attribute_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000936,payment,payment-01,pg-cluster-606,payment_svc_01,payment,event_payment,event_id,payment_svc_01.payment.event_payment,settlement,settlement-07,pg-cluster-766,settlement_svc_07,settlement,attribution_settlement,attribution_id,settlement_svc_07.settlement.attribution_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.attribution_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.attribution_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000937,payment,payment-02,pg-cluster-613,payment_svc_02,payment,snapshot_payment,snapshot_id,payment_svc_02.payment.snapshot_payment,settlement,settlement-08,pg-cluster-777,settlement_svc_08,settlement,tax_settlement,tax_id,settlement_svc_08.settlement.tax_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.tax_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.tax_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000938,payment,payment-02,pg-cluster-620,payment_svc_02,payment,movement_payment,movement_id,payment_svc_02.payment.movement_payment,settlement,settlement-09,pg-cluster-788,settlement_svc_09,settlement,stock_settlement,stock_id,settlement_svc_09.settlement.stock_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.stock_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.stock_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000939,payment,payment-03,pg-cluster-627,payment_svc_03,payment,segment_payment,segment_id,payment_svc_03.payment.segment_payment,settlement,settlement-10,pg-cluster-799,settlement_svc_10,settlement,location_settlement,location_id,settlement_svc_10.settlement.location_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.location_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.location_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000940,payment,payment-04,pg-cluster-634,payment_svc_04,payment,line_payment,line_id,payment_svc_04.payment.line_payment,settlement,settlement-01,pg-cluster-710,settlement_svc_01,settlement,mapping_settlement,mapping_id,settlement_svc_01.settlement.mapping_settlement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,settlement,fk.pg.relation.settlement.mapping_settlement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.settlement.mapping_settlement.dlq,PLANNED,payment logically references settlement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000941,fraud,fraud-01,pg-cluster-701,fraud_svc_01,fraud,account_fraud,account_id,fraud_svc_01.fraud.account_fraud,payment,payment-01,pg-cluster-601,payment_svc_01,payment,account_payment,account_id,payment_svc_01.payment.account_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.account_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.account_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000942,fraud,fraud-01,pg-cluster-708,fraud_svc_01,fraud,status_fraud,status_id,fraud_svc_01.fraud.status_fraud,payment,payment-02,pg-cluster-612,payment_svc_02,payment,detail_payment,detail_id,payment_svc_02.payment.detail_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.detail_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.detail_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000943,fraud,fraud-02,pg-cluster-715,fraud_svc_02,fraud,request_fraud,request_id,fraud_svc_02.fraud.request_fraud,payment,payment-03,pg-cluster-623,payment_svc_03,payment,policy_payment,policy_id,payment_svc_03.payment.policy_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.policy_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.policy_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000944,fraud,fraud-03,pg-cluster-722,fraud_svc_03,fraud,configuration_fraud,configuration_id,fraud_svc_03.fraud.configuration_fraud,payment,payment-04,pg-cluster-634,payment_svc_04,payment,line_payment,line_id,payment_svc_04.payment.line_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.line_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.line_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000945,fraud,fraud-03,pg-cluster-729,fraud_svc_03,fraud,offer_fraud,offer_id,fraud_svc_03.fraud.offer_fraud,payment,payment-05,pg-cluster-645,payment_svc_05,payment,approval_payment,approval_id,payment_svc_05.payment.approval_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.approval_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.approval_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000946,fraud,fraud-04,pg-cluster-736,fraud_svc_04,fraud,job_fraud,job_id,fraud_svc_04.fraud.job_fraud,payment,payment-06,pg-cluster-656,payment_svc_06,payment,variant_payment,variant_id,payment_svc_06.payment.variant_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.variant_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.variant_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000947,fraud,fraud-05,pg-cluster-743,fraud_svc_05,fraud,decision_fraud,decision_id,fraud_svc_05.fraud.decision_fraud,payment,payment-07,pg-cluster-667,payment_svc_07,payment,channel_payment,channel_id,payment_svc_07.payment.channel_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.channel_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.channel_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000948,fraud,fraud-05,pg-cluster-750,fraud_svc_05,fraud,forecast_fraud,forecast_id,fraud_svc_05.fraud.forecast_fraud,payment,payment-08,pg-cluster-678,payment_svc_08,payment,settlement_payment,settlement_id,payment_svc_08.payment.settlement_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.settlement_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.settlement_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000949,fraud,fraud-06,pg-cluster-757,fraud_svc_06,fraud,media_fraud,media_id,fraud_svc_06.fraud.media_fraud,payment,payment-09,pg-cluster-689,payment_svc_09,payment,return_payment,return_id,payment_svc_09.payment.return_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.return_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.return_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000950,fraud,fraud-07,pg-cluster-764,fraud_svc_07,fraud,impression_fraud,impression_id,fraud_svc_07.fraud.impression_fraud,payment,payment-10,pg-cluster-700,payment_svc_10,payment,owner_payment,owner_id,payment_svc_10.payment.owner_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.owner_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.owner_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000951,fraud,fraud-08,pg-cluster-771,fraud_svc_08,fraud,provider_fraud,provider_id,fraud_svc_08.fraud.provider_fraud,payment,payment-02,pg-cluster-611,payment_svc_02,payment,item_payment,item_id,payment_svc_02.payment.item_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.item_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.item_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000952,fraud,fraud-08,pg-cluster-778,fraud_svc_08,fraud,settlement_fraud,settlement_id,fraud_svc_08.fraud.settlement_fraud,payment,payment-03,pg-cluster-622,payment_svc_03,payment,configuration_payment,configuration_id,payment_svc_03.payment.configuration_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.configuration_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.configuration_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000953,fraud,fraud-09,pg-cluster-785,fraud_svc_09,fraud,stop_fraud,stop_id,fraud_svc_09.fraud.stop_fraud,payment,payment-04,pg-cluster-633,payment_svc_04,payment,invoice_payment,invoice_id,payment_svc_04.payment.invoice_payment,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,payment,fk.pg.relation.payment.invoice_payment,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.payment.invoice_payment.dlq,PLANNED,fraud logically references payment; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
